section_unit_uid,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,section,original_section_heading,subsection,unit_type,unit_order,text_exact,text_normalized,source_file,confidence,notes
MVG501_v01_SECTION_0021,MVG501_SECTION_0021,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",teaching_and_learning,"Undervisning Föreläsningar, klnisk färdighetsträning, Utteraturstudier och seminarier.","Undervisning Föreläsningar, klnisk färdighetsträning, Utteraturstudier och seminarier.",text_unit,21,"Undervisning Föreläsningar, klnisk färdighetsträning, Utteraturstudier och seminarier. I kursen ingår 1,5 hp klinisk utbildning i form av klinisk färdighetsträning. oe lodung soocsievylaousiearas NI V3s0 Fal tam-202301-16","Undervisning Föreläsningar, klnisk färdighetsträning, Utteraturstudier och seminarier. I kursen ingår 1,5 hp klinisk utbildning i form av klinisk färdighetsträning. oe lodung soocsievylaousiearas NI V3s0 Fal tam-202301-16",Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0022,MVG501_SECTION_0022,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",teaching_and_learning,"Undervisning Föreläsningar, klnisk färdighetsträning, Utteraturstudier och seminarier.","Undervisning Föreläsningar, klnisk färdighetsträning, Utteraturstudier och seminarier.",text_unit,22,--- OCR page 3 ---,--- OCR page 3 ---,Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0023,MVG501_SECTION_0023,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",entry_requirements,Förkunskaper,Förkunskaper,text_unit,23,Förkunskaper,Förkunskaper,Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0024,MVG501_SECTION_0024,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",examination,Examinationsform,Examinationsform,text_unit,24,Examinationsform,Examinationsform,Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0025,MVG501_SECTION_0025,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",grading,Betyg,Betyg,text_unit,25,Betyg,Betyg,Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0026,MVG501_SECTION_0026,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",other,Övriga föreskrifter,Övriga föreskrifter,text_unit,26,Övriga föreskrifter,Övriga föreskrifter,Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0027,MVG501_SECTION_0027,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",other,Begränsningar,Begränsningar,text_unit,27,Begränsningar,Begränsningar,Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0028,MVG501_SECTION_0028,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",other,Hållbar utveckling,Hållbar utveckling,text_unit,28,Hållbar utveckling,Hållbar utveckling,Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0029,MVG501_SECTION_0029,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",modules,Moduler,Moduler,text_unit,29,"Moduler Avslutad eftergymnasial sjuksköterskeutbildning från land utanför EU/EES samt Schweiz, av Socialstyrelsen utfärdat beslut om utredning i form av kunskapsprov för sjuksköterskor samt godkända kunskaper i svenska enligt bestämmelser för grundläggande behörighet för grundnivå, Svenska 8 eller Svenska 3, med lägst betyget godkänd/E. Tentamen, individuell; seminarium, individuell bedömning; skriftlig examination, individuell; kunisk färdighetsträning, individuell. Tvågradig skala För information om kriterier för de olika betygsgraderna hänvisas till studiehandledningen. Examinator har möjlighet att besluta om anpassad eller alternativ examination för studenter med dokumenterad funktionsnedsättning. Kursen ingår som obligatorisk kurs inom kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz. För studenter som ej utnyttjat eller underkänts vid ordinarie examinationstillfälle erbjuds ytterligare två examinationstillfällen I ånslutning till kursens genomförande. Student som ej är godkänd efter dessa examinationstillfållen hänvisas till studierådgivning/stöd och examinationstillfällen vid nästa kurstillfälle. Sammanlagt ska en student erbjudas minst fem examinationstillfällen (inklusive det ordinarie tillfället). Kursen har inslag av hållbar utveckling. Kod Benämning Omf. Betyg","Moduler Avslutad eftergymnasial sjuksköterskeutbildning från land utanför EU/EES samt Schweiz, av Socialstyrelsen utfärdat beslut om utredning i form av kunskapsprov för sjuksköterskor samt godkända kunskaper i svenska enligt bestämmelser för grundläggande behörighet för grundnivå, Svenska 8 eller Svenska 3, med lägst betyget godkänd/E. Tentamen, individuell; seminarium, individuell bedömning; skriftlig examination, individuell; kunisk färdighetsträning, individuell. Tvågradig skala För information om kriterier för de olika betygsgraderna hänvisas till studiehandledningen. Examinator har möjlighet att besluta om anpassad eller alternativ examination för studenter med dokumenterad funktionsnedsättning. Kursen ingår som obligatorisk kurs inom kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz. För studenter som ej utnyttjat eller underkänts vid ordinarie examinationstillfälle erbjuds ytterligare två examinationstillfällen I ånslutning till kursens genomförande. Student som ej är godkänd efter dessa examinationstillfållen hänvisas till studierådgivning/stöd och examinationstillfällen vid nästa kurstillfälle. Sammanlagt ska en student erbjudas minst fem examinationstillfällen (inklusive det ordinarie tillfället). Kursen har inslag av hållbar utveckling. Kod Benämning Omf. Betyg",Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG501_v01_SECTION_0030,MVG501_SECTION_0030,baseline,MVG501,MVG501_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,MVG501,"Mikrobiologi, farmakologi och läkemedelsberäkning",modules,Moduler,Moduler,text_unit,30,"0010 Tentamen, individuell (lärandemål 1-3) 2.0 hp UG 10020 Seminarium, individuell bedömning (lärandemål 4,5) — 0.5 hp UG 10030 Skriftlig examination, individuell (lärandemål 6) 0.5 hp UG 10040 Klinisk färdighetsträning, individuell (lärandemål 7,8) — 0.5 hp UG 10050 Tentamen, individuell (lärandemål 9) 15 hp VG 10060 Klinisk färdighetsträning, individuell (lärandemål 10) — 0.5 hp UG 10070 Klinisk färdighetsträning, individuell (lärandemål 11) — 0.5 hp UG oe lodung soocsievylaousiearas NI V3s0 Fal tam-202301-16","0010 Tentamen, individuell (lärandemål 1-3) 2.0 hp UG 10020 Seminarium, individuell bedömning (lärandemål 4,5) — 0.5 hp UG 10030 Skriftlig examination, individuell (lärandemål 6) 0.5 hp UG 10040 Klinisk färdighetsträning, individuell (lärandemål 7,8) — 0.5 hp UG 10050 Tentamen, individuell (lärandemål 9) 15 hp VG 10060 Klinisk färdighetsträning, individuell (lärandemål 10) — 0.5 hp UG 10070 Klinisk färdighetsträning, individuell (lärandemål 11) — 0.5 hp UG oe lodung soocsievylaousiearas NI V3s0 Fal tam-202301-16",Kurs1_kusk_MVG501.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0001,OMG514_SECTION_0001,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,metadata,missing,missing,text_unit,1,"--- OCR page 1 --- Akademin för hälsa och arbetsliv KURSPLAN Faculty of Health and Occupational Studies VAN HÖGSKOLAN I GÄVLE Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård 6.0 hp Nursing science and the nursing profession In Swedish healtheare 6.0 er Fastställd av: Akademin för hälsa och arbetsliv, 2022-05-02 Giltig från och med: 2023-01-16 Utbildningsnivå — Grundnivå Kurskod oMG514 Omfattning 6.0hp Huvudområde Omvårdnad G2F Ämnesgrupp ——— Omvårdnad/omvårdnadsvetenskap Utbildningsområde värdområdet 100 36","--- OCR page 1 --- Akademin för hälsa och arbetsliv KURSPLAN Faculty of Health and Occupational Studies VAN HÖGSKOLAN I GÄVLE Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård 6.0 hp Nursing science and the nursing profession In Swedish healtheare 6.0 er Fastställd av: Akademin för hälsa och arbetsliv, 2022-05-02 Giltig från och med: 2023-01-16 Utbildningsnivå — Grundnivå Kurskod oMG514 Omfattning 6.0hp Huvudområde Omvårdnad G2F Ämnesgrupp ——— Omvårdnad/omvårdnadsvetenskap Utbildningsområde värdområdet 100 36",Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0002,OMG514_SECTION_0002,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,2,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0003,OMG514_SECTION_0003,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,3,"1. använda databaser för att söka kunskap om omvårdnadens bärande begrepp hälsa, människa, miljö och omvårdnad","1. använda databaser för att söka kunskap om omvårdnadens bärande begrepp hälsa, människa, miljö och omvårdnad",Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0004,OMG514_SECTION_0004,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,4,"2. förklara innebörden av omvårdnadens bärande begrepp hälsa, människa, miljö och omvårdnad","2. förklara innebörden av omvårdnadens bärande begrepp hälsa, människa, miljö och omvårdnad",Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0005,OMG514_SECTION_0005,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,5,3. beskriva innebörden i omvårdnadsteorier och -modeller samt ge exempel på hur de kan tillämpas i klinisk verksamhet,3. beskriva innebörden i omvårdnadsteorier och -modeller samt ge exempel på hur de kan tillämpas i klinisk verksamhet,Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0006,OMG514_SECTION_0006,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,6,4. beskriva forskningsprocessen samt sjuksköterskans kritiska förhållningssätt bon lodung sedocsieusylsouskearseOMGS1 vals tom 2023-01-18,4. beskriva forskningsprocessen samt sjuksköterskans kritiska förhållningssätt bon lodung sedocsieusylsouskearseOMGS1 vals tom 2023-01-18,Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0007,OMG514_SECTION_0007,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,7,--- OCR page 2 ---,--- OCR page 2 ---,Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0008,OMG514_SECTION_0008,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,8,5. beskriva sjuksköterskeprofessionens utveckling nationel internationellt ch,5. beskriva sjuksköterskeprofessionens utveckling nationel internationellt ch,Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0009,OMG514_SECTION_0009,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,9,6. förklara sjuksköterskans kompetensområde samt ha kännedom om andra vårdprofessioners kompetenser,6. förklara sjuksköterskans kompetensområde samt ha kännedom om andra vårdprofessioners kompetenser,Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0010,OMG514_SECTION_0010,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,10,7. diskutera författningar som är relevanta för sjuksköterskans årbotsområde och relatera dessa till vårdsituationer,7. diskutera författningar som är relevanta för sjuksköterskans årbotsområde och relatera dessa till vårdsituationer,Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG514_v01_SECTION_0011,OMG514_SECTION_0011,baseline,OMG514,OMG514_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG514,Omvårdnad som vetenskap och sjuksköterskans arbetsområde inom svensk hälso- och sjukvård,learning_outcomes,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,text_unit,11,"8. beskriva organisation av svensk vård och omsorg med exempel från nationell, regionala och lokala organisationsnivåer","8. beskriva organisation av svensk vård och omsorg med exempel från nationell, regionala och lokala organisationsnivåer",Kurs2_kusk_OMG514.pdf,medium,extraction_method=ocr_swe_70dpi_cached
